split,window,pair,vol_tracking_error,drawdown,tail_loss,turnover,cost_adjusted_sharpe,exposure_convexity
0,train,rnnvolatility__priority_stack_controller,0.0685598571381402,0.2635121511943538,0.02815341883703454,0.08830562689769623,-0.49425744610188826,
0,train,rnnvolatility__regime_switch_controller,0.08717849831604613,0.295797239205262,0.031004232891847377,0.11395813917612369,-0.42700969074759987,
0,train,rnnvolatility__trend_filter,0.07491658965467315,0.27352566287421176,0.02853071531460148,0.11174020209545993,-0.41692220909756583,
0,train,rnnvolatility__variance_scaling,0.1041859972217758,0.3226889612557351,0.034496625677019714,0.11193234520430635,-0.45031254639625434,
0,train,rnnvolatility__vol_target_clip,0.08964757799141382,0.29844200967551626,0.030994021074026365,0.10405536265607916,-0.4358496494820602,
0,train,rsharrates__drawdown_brake,0.008284317343353192,0.16516198522957992,0.016504872493374595,0.02784627765217024,-0.17550433515944958,
0,train,rsharrates__drawdown_modulated_controller,0.013801089282506299,0.16759265317809047,0.01710136473452366,0.028255908260152857,-0.13417040732071905,
0,train,rsharrates__hysteresis_controller,0.017435640142268824,0.1688663324756119,0.01748449108392023,0.029628882611047284,-0.11586026742327228,
0,train,rsharrates__naive_scaling,0.017435640142268824,0.1688663324756119,0.01748449108392023,0.029628882611047284,-0.11586026742327228,
0,train,rsharrates__priority_stack_controller,0.009565963589025964,0.16038186354660633,0.01641942324782781,0.028758210587516844,-0.12258859175615734,
0,train,rsharrates__regime_switch_controller,0.002838729623716549,0.16738675233525502,0.015875911444258664,0.06255965130811479,-0.11992900496746486,
0,train,rsharrates__trend_filter,4.3155928633215046e-05,0.14631724067400853,0.014854448317301084,0.024629413099415323,-0.08798747576231804,
0,train,rsharrates__variance_scaling,0.013549141173055113,0.15456926510795854,0.01683724208143199,0.05441681653050434,0.04358610807206707,
0,train,rsharrates__vol_target_clip,0.017435640142268824,0.1688663324756119,0.01748449108392023,0.029628882611047284,-0.11586026742327228,
0,train,xgb_vix__drawdown_brake,0.006947950443951245,0.17611800615703743,0.016373264430442284,0.00968229666075154,-0.2658951371691708,
0,train,xgb_vix__drawdown_modulated_controller,0.012930328048656459,0.17806037152163645,0.01681829284204219,0.009284598592156,-0.2228793847527668,
0,train,xgb_vix__hysteresis_controller,0.016784705786911755,0.18187786835530229,0.017306235009586106,0.009726004465429585,-0.2012497309189654,
0,train,xgb_vix__naive_scaling,0.016784705786911755,0.18187786835530229,0.017306235009586106,0.009726004465429585,-0.2012497309189654,
0,train,xgb_vix__priority_stack_controller,0.010016551976886293,0.17453216805270233,0.01623834511500716,0.011512442627963618,-0.22247102568446805,
0,train,xgb_vix__regime_switch_controller,0.0011369101772341211,0.16041578917179777,0.015389481064909678,0.021261901070824252,-0.1282191127294816,
0,train,xgb_vix__trend_filter,0.0005030355810129866,0.15341746047388916,0.014708338861029614,0.007089035688658596,-0.16431940367518144,
0,train,xgb_vix__variance_scaling,0.015540135554902787,0.1717192117252434,0.016919137134423005,0.024778831240573524,-0.14951349969437017,
0,train,xgb_vix__vol_target_clip,0.016784705786911755,0.18187786835530229,0.017306235009586106,0.009726004465429585,-0.2012497309189654,
