date,router_signal_as_of_date,active_pair,portfolio_regime,regime_confidence,regime_reason,decision_action,decision_pair,decision_reason,decision_error,selection_ai_success,switch_executed,switch_penalty_applied,switch_cost_tracked,switch_penalty_return_applied,switch_review_action,switch_review_reason,switch_review_error,switch_review_ai_success,regime_changed,previous_portfolio_regime,cooldown_active,hold_gate_active,active_hold_days,cooldown_ranks,cooldown_poor_flags,cooldown_all_poor,initial_hold_active,active_regime_rank,active_overall_recent_rank,raw_returns_with_rf,router_vol_overlay_leverage,returns_with_rf,equity_curve_with_rf,active_obs,active_trailing_return,active_recent_return_20d,active_recent_return_40d,active_recent_momentum_improving,active_annualized_return,active_rolling_sharpe,active_drawdown,active_cvar_5,active_realized_vol,active_vol_tracking_error,active_turnover,active_drawdown_consistency_score,active_drawdown_consistency_mean_abs,active_drawdown_consistency_std_abs,active_drawdown_consistency_target_gap,active_max_abs_drawdown,active_max_drawdown_target_gap,active_max_drawdown_excess_over_target,active_risk_on_score,active_balanced_score,active_defensive_score,bh_equity
2024-12-17,2024-12-16,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,76,{},{},,False,10.0,10,-0.0028191240511214,1.0,-0.0028191240511214,1123.3418277698004,63,0.0070086667249744,0.0221733627264839,-0.0020692700792481,True,0.0280346668998976,0.3592565083552635,-0.0258903208452654,-0.0086004286679637,0.0780352373524004,-0.0219647626475995,0.0,-0.0479130984538355,0.0189886111957149,0.0069017096495505,0.041011388804285,0.0258903208452655,0.0341096791547344,0.0,-0.3100021293834235,-0.3100021293834235,-0.3009405170875806,1096.5168073726527
2024-12-18,2024-12-17,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,77,{},{},,False,10.0,10,-0.0161756313936893,1.0,-0.0161756313936893,1105.3172370137745,63,0.0114630770987586,0.0091177228467689,0.0001961393845523,True,0.0458523083950344,0.5968722615612758,-0.0258903208452655,-0.0086004286679637,0.0768209738463899,-0.02317902615361,0.0,-0.045131970891275,0.0203791749769952,0.0055111458682702,0.0396208250230047,0.0258903208452655,0.0341096791547344,0.0,-0.5197511697343248,-0.5197511697343248,-0.5106895574384819,1080.2478387775395
2024-12-19,2024-12-18,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,78,{},{},,False,10.0,10,-0.0053710100570388,1.0,-0.0053710100570388,1099.3964814697067,63,-0.0129197989408291,-0.0119889440099692,-0.022712572641611,False,-0.0516791957633164,-0.6318867265163592,-0.0306749724424786,-0.0106683056867913,0.0817855378102778,-0.0182144621897221,0.0,-0.0293250275575214,0.0306749724424786,9.205483015737868e-17,0.0293250275575213,0.0306749724424787,0.0293250275575212,0.0,0.5761234617432069,0.5761234617432069,0.5868597020980745,1075.57532745443
2024-12-20,2024-12-19,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,79,{},{},,False,10.0,10,0.0077521233484381,1.0,0.0077521233484381,1107.9522584753713,63,-0.0200266799933086,-0.0187534905708548,-0.0239533548126148,False,-0.0801067199732344,-0.9729564773383051,-0.0358672704893452,-0.0106683056867913,0.08233330250535,-0.0176666974946499,0.0,-0.0241327295106548,0.0358672704893452,7.850462293418876e-17,0.0241327295106547,0.0358672704893453,0.0241327295106546,0.0,0.8840597970276247,0.8840597970276247,0.8966133416988956,1083.4070920436882
2024-12-23,2024-12-20,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,80,{},{},,False,10.0,10,-0.0009256007184076,1.0,-0.0009256007184076,1106.9272115342408,63,-0.0135972476242671,-0.017662658807989,-0.0179169048474407,False,-0.0543889904970685,-0.6486903204029187,-0.0358672704893451,-0.0106683056867913,0.0838443071931243,-0.0161556928068756,0.0,-0.0241327295106547,0.0358672704893453,7.850462293418876e-17,0.0241327295106546,0.0358672704893454,0.0241327295106545,0.0,0.5953397981532712,0.5953397981532712,0.607893342824542,1082.9307679423198
2024-12-24,2024-12-23,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,switch,pca_covariance__hysteresis_portfolio,,,True,True,0.0,0.0,False,switch,,,True,False,risk_on,False,False,81,"{""10"": 1, ""20"": 6, ""60"": 5}","{""10"": false, ""20"": false, ""60"": false}",False,False,1.0,1,0.0069590568454947,1.0,0.0069590568454947,1114.657246603742,63,-0.0195118222356797,-0.0260478676959734,-0.0198255632427486,False,-0.0780472889427189,-0.9382506374093388,-0.0358672704893452,-0.0106683056867913,0.0831838379116054,-0.0168161620883945,0.0,-0.0241327295106548,0.0358672704893452,7.850462293418876e-17,0.0241327295106547,0.0358672704893453,0.0241327295106546,0.0,0.8543852241568873,0.8543852241568873,0.8669387688281582,1088.5334685394678
2024-12-26,2024-12-24,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,True,,False,False,2,{},{},,False,1.0,1,-0.0001917567566656,1.0,-0.0001917567566656,1114.4435240373673,63,-0.0031870536955347,-0.0199412118125182,-0.0031282210422017,False,-0.012748214782139,-0.1524165688144173,-0.0378719786667692,-0.0104867801496993,0.0836406099500986,-0.0163593900499013,0.0058766960042154,-0.0221280213332308,0.0378719786667692,5.551115123125783e-17,0.0221280213332307,0.0378719786667692,0.0221280213332307,0.0,0.1504257941087791,0.1504257941087791,0.1636809866421484,1088.4777038377892
2024-12-27,2024-12-26,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,3,{},{},,False,1.0,1,-0.0066793921144972,1.0,-0.0066793921144972,1107.0245235403274,63,0.0033231404672871,-0.0207766403812138,-0.0034045034428165,False,0.0132925618691487,0.1610387990227794,-0.0378719786667691,-0.0104867801496993,0.0825426043277215,-0.0174573956722784,0.0058766960042154,-0.026199705924259,0.0363816386702552,0.0025813445945143,0.0236183613297447,0.0378719786667693,0.0221280213332306,0.0,-0.1307579064418979,-0.1307579064418979,-0.1175027139085287,1084.6704198306302
2024-12-30,2024-12-27,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,4,{},{},,False,1.0,1,0.0027300001265983,1.0,0.0027300001265983,1110.0508296582198,63,-0.006204173217863,-0.025884688645138,-0.0133550912562107,False,-0.024816692871452,-0.2974698971629139,-0.0378719786667692,-0.0104867801496993,0.0834258965634456,-0.0165741034365543,0.0058766960042154,-0.0294603188034675,0.0351881715245582,0.0046484903280258,0.0248118284754417,0.0378719786667693,0.0221280213332306,0.0,0.2805769965882355,0.2805769965882355,0.2938321891216048,1086.4202688481764
2024-12-31,2024-12-30,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,5,{},{},,False,1.0,1,0.0037410313086028,1.0,0.0037410313086028,1114.2113420173034,63,-0.0034712318686183,-0.0270903233938153,-0.0034834240934943,False,-0.0138849274744732,-0.1660529811697754,-0.0378719786667691,-0.0104867801496993,0.0836174537587918,-0.0163825462412081,0.0058766960042154,-0.0301850143127626,0.0349229145581476,0.0051079288709103,0.0250770854418523,0.0378719786667692,0.0221280213332307,0.0,0.1626650848407292,0.1626650848407292,0.1759202773740984,1089.7142263526432
2025-01-02,2024-12-31,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,6,{},{},,False,1.0,1,0.0076573488980788,1.0,0.0076573488980788,1122.77599643386,63,-0.0088737154495839,-0.0211421403987614,0.0067804884668783,False,-0.0354948617983356,-0.4334883307633382,-0.0378719786667691,-0.0104867801496993,0.0818819314832122,-0.0181180685167878,0.0058766960042154,-0.0321037173984243,0.0342206204864759,0.0063243378849002,0.025779379513524,0.0378719786667693,0.0221280213332306,0.0,0.4014911807891378,0.4014911807891378,0.4147463733225071,1095.5362518615057
2025-01-03,2025-01-02,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,7,{},{},,False,1.0,1,0.0005990995122893,1.0,0.0005990995122893,1123.448852519485,63,-0.0024603417019562,-0.0138991009739313,0.0061565642158748,False,-0.0098413668078251,-0.1181225225100563,-0.0378719786667692,-0.0104867801496993,0.0833149055633084,-0.0166850944366916,0.0049233600990226,-0.0433180684197333,0.0301158831257208,0.0134339515454542,0.0298841168742791,0.0378719786667692,0.0221280213332307,0.0,0.119512471670713,0.119512471670713,0.1327676642040823,1097.9688565889187
2025-01-06,2025-01-03,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,8,{},{},,False,1.0,1,-0.0059619985961197,1.0,-0.0059619985961197,1116.7707791512105,63,-0.0037263377166866,-0.0152780054985731,0.0019157958935027,False,-0.0149053508667464,-0.1790739293663815,-0.0378719786667691,-0.0104867801496993,0.0832357391133714,-0.0167642608866285,0.0049233600990226,-0.0433180684197333,0.0301158831257208,0.0134339515454542,0.0298841168742791,0.0378719786667692,0.0221280213332307,0.0,0.1741892785972477,0.1741892785972477,0.1874444711306169,1094.4689604410314
2025-01-07,2025-01-06,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,9,{},{},,False,1.0,1,-0.003189641217724,1.0,-0.003189641217724,1113.214355915548,63,-0.0086249218065537,-0.0161807971185058,0.001451146548285,False,-0.034499687226215,-0.4104731833762488,-0.0378719786667691,-0.0104867801496993,0.0840485776499359,-0.015951422350064,0.0049233600990226,-0.0433180684197334,0.0301158831257208,0.0134339515454542,0.0298841168742791,0.0378719786667693,0.0221280213332306,0.0,0.3824206944609075,0.3824206944609075,0.3956758869942768,1093.0744332483964
2025-01-08,2025-01-07,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,10,{},{},,False,1.0,1,0.0029925881816587,1.0,0.0029925881816587,1116.550737759214,63,-0.0111957783412996,-0.0196930432472406,-0.0095358811663074,False,-0.0447831133651985,-0.5314526536811467,-0.0378719786667692,-0.0104867801496993,0.0842654807629709,-0.015734519237029,0.0049233600990226,-0.0417728925344191,0.030681456753061,0.0124543492874801,0.029318543246939,0.0378719786667693,0.0221280213332306,0.0,0.4913569614555818,0.4913569614555818,0.504612153988951,1093.6358916886506
2025-01-10,2025-01-08,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,balanced,False,False,11,"{""10"": 15, ""20"": 2, ""60"": 1}","{""10"": true, ""20"": false, ""60"": false}",False,False,1.0,1,0.0001077870234168,1.0,0.0001077870234168,1116.6710939260308,63,-0.0020856172546509,-0.0181689264143965,-0.0111983158876264,False,-0.0083424690186039,-0.0997631513148515,-0.0378719786667691,-0.0104867801496993,0.0836227495688788,-0.0163772504311211,0.0049233600990226,-0.0417728925344192,0.0306814567530609,0.0124543492874801,0.029318543246939,0.0378719786667692,0.0221280213332307,0.0,0.103089894187388,0.103089894187388,0.1163450867207572,1097.884825978653
2025-01-13,2025-01-10,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,False,,False,False,12,{},{},,False,1.0,1,0.0036911924547733,1.0,0.0036911924547733,1120.8005584779646,63,-0.0004577243203265,-0.0171468667669595,-0.0028732213574401,False,-0.001830897281306,-0.0219089522303393,-0.0378719786667693,-0.0104867801496993,0.083568454668983,-0.0164315453310169,0.0049233600990226,-0.0417728925344191,0.0306814567530609,0.0124543492874801,0.029318543246939,0.0378719786667693,0.0221280213332306,0.0,0.0331737628989866,0.0331737628989866,0.0464289554323559,1101.9817044391243
2025-01-14,2025-01-13,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,13,{},{},,False,1.0,1,-0.0012597660310204,1.0,-0.0012597660310204,1119.3895009946016,63,-0.0010533251672291,-0.0186637522168824,0.0090426230398153,False,-0.0042133006689165,-0.0504874275040594,-0.0378719786667692,-0.0104867801496993,0.0834524727681524,-0.0165475272318475,0.0049233600990226,-0.0426554655051251,0.0291911167565469,0.0118465822616721,0.030808883243453,0.0378719786667693,0.0221280213332306,0.0,0.0588244733503473,0.0588244733503473,0.0720796658837166,1102.183289390302
2025-01-15,2025-01-14,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,14,{},{},,False,1.0,1,0.0159224579363827,1.0,0.0159224579363827,1137.3555857844224,63,-0.0063990206339397,-0.0137466192809408,0.0078564062191853,False,-0.0255960825357589,-0.3081330519787391,-0.0378719786667691,-0.0104867801496993,0.0830682796648672,-0.0169317203351327,0.0048617967349088,-0.0437549386303774,0.0279976496108498,0.0117525882412273,0.0320023503891501,0.0378719786667692,0.0221280213332307,0.0,0.2899031374424624,0.2899031374424624,0.3031583299758315,1116.779328555044
2025-01-16,2025-01-15,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,15,{},{},,False,1.0,1,0.0037255004638113,1.0,0.0037255004638113,1141.6007072377918,63,0.0101463258780684,0.0070949470688585,0.0238582949315802,False,0.0405853035122736,0.4558933029558663,-0.0378719786667691,-0.0104867801496993,0.0890236887647427,-0.0109763112352572,0.0048617967349088,-0.0440485722281373,0.0277323926444394,0.0117809648725768,0.0322676073555605,0.0378719786667693,0.0221280213332306,0.0,-0.4002576820635094,-0.4002576820635094,-0.3870024895301402,1118.0851581748843
2025-01-17,2025-01-16,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,16,{},{},,False,1.0,1,0.0017695104511902,1.0,0.0017695104511902,1143.6225699463662,63,0.0146289132975429,0.0119104770871209,0.0333672476926878,False,0.0585156531901719,0.6553672361840959,-0.0378719786667691,-0.0104867801496993,0.0892868150243242,-0.0107131849756757,0.0048617967349088,-0.0449113303131131,0.0270300985727676,0.0119414288858807,0.0329699014272323,0.0378719786667693,0.0221280213332306,0.0,-0.5815998509145617,-0.5815998509145617,-0.5683446583811924,1118.107283230824
2025-01-21,2025-01-17,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,17,{},{},,False,1.0,1,0.0019264161983319,1.0,0.0019264161983319,1145.8277863902504,63,0.0112362379899651,0.0165602244787864,0.0258876124784849,True,0.0449449519598604,0.5062404890606073,-0.037871978666769,-0.0104867801496993,0.0887818199671492,-0.0112181800328507,0.0048617967349088,-0.050890108988064,0.0234909348393526,0.0143810438274166,0.0365090651606473,0.0378719786667693,0.0221280213332306,0.0,-0.4457346493942938,-0.4457346493942938,-0.4324794568609246,1121.2602220233332
2025-01-22,2025-01-21,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,18,{},{},,False,1.0,1,-0.0028884562199976,1.0,-0.0028884562199976,1142.5228883180812,63,0.0161136434348356,0.0357880202719697,0.0228301046364052,True,0.0644545737393427,0.7273238272094829,-0.0378719786667693,-0.0104867801496993,0.088618812320002,-0.011381187679998,0.0048617967349088,-0.0539905131997142,0.0220096020154518,0.016000115215166,0.0379903979845481,0.0378719786667692,0.0221280213332307,0.0,-0.646079183555634,-0.646079183555634,-0.6328239910222647,1118.4957561334866
2025-01-23,2025-01-22,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,19,{},{},,False,1.0,1,-0.0024333621217436,1.0,-0.0024333621217436,1139.7460962389289,63,0.0128243550101845,0.0391396694434071,0.0182579971480581,True,0.0512974200407381,0.577408166716832,-0.0378719786667693,-0.0104867801496993,0.0888408287198594,-0.0111591712801405,0.0048617967349088,-0.0541541854104666,0.0219345342473476,0.0160887196578142,0.0380654657526523,0.0378719786667692,0.0221280213332307,0.0,-0.5103542761396157,-0.5103542761396157,-0.4970990836062465,1116.1968975762247
2025-01-24,2025-01-23,pca_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,20,{},{},,False,1.0,1,0.000135793843714,1.0,0.000135793843714,1139.9008772511118,63,0.0160836494244763,0.0285475589244948,0.0087455455520959,True,0.0643345976979052,0.7294300960577619,-0.0378719786667691,-0.0104867801496993,0.0881984415581486,-0.0118015584418513,0.0048617967349088,-0.0528500341887812,0.0225403827247834,0.0153904169135647,0.0374596172752165,0.0378719786667692,0.0221280213332307,0.0,-0.6474465275984991,-0.6474465275984991,-0.6341913350651298,1117.970183790641
2025-01-27,2025-01-24,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,switch,expanding_covariance__hysteresis_portfolio,,,True,True,0.0,0.0,False,switch,,,True,False,balanced,False,False,21,"{""10"": 15, ""20"": 15, ""60"": 3}","{""10"": true, ""20"": true, ""60"": false}",False,False,3.0,2,-0.0026167124752534,1.0,-0.0026167124752534,1136.921983558953,63,0.0098935377419239,0.029353410186575,0.000883765629107,True,0.0395741509676959,0.4531494366090551,-0.0378719786667691,-0.0104867801496993,0.0873313476098122,-0.0126686523901877,0.0048617967349088,-0.0528500341887813,0.0225403827247834,0.0153904169135647,0.0374596172752165,0.0378719786667692,0.0221280213332307,0.0,-0.3964100422994986,-0.3964100422994986,-0.3831548497661294,1113.2370786747892
2025-01-28,2025-01-27,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,True,,False,False,2,{},{},,False,5.0,2,0.0038792930853981,1.0,0.0038792930853981,1141.341002942293,63,0.0115097127302047,0.0223881656005009,0.0059118766432681,True,0.0460388509208188,0.5336922451430257,-0.0358672704893453,-0.0106683056867913,0.0862647927523862,-0.0137352072476137,0.0,-0.0530417975660777,0.0214132453037724,0.0144550428698501,0.0385867546962275,0.0358672704893453,0.0241327295106546,0.0,-0.4692044053158477,-0.4692044053158477,-0.4566508606445768,1116.5214346459627
2025-01-29,2025-01-28,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,3,{},{},,False,5.0,2,-0.004151441894247,1.0,-0.004151441894247,1136.6126136946025,63,0.0136733324323388,0.0262597976032403,0.0094638328979391,True,0.0546933297293552,0.6320794877034681,-0.0358672704893453,-0.0106683056867913,0.0865291957631346,-0.0134708042368653,0.0,-0.0530417975660776,0.0214132453037724,0.0144550428698501,0.0385867546962275,0.0358672704893452,0.0241327295106547,0.0,-0.558313264727289,-0.558313264727289,-0.5457597200560181,1111.5626094996728
2025-01-30,2025-01-29,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,4,{},{},,False,5.0,2,0.0067633372776384,1.0,0.0067633372776384,1144.3259627431664,63,0.0085388328611914,0.0278422117652452,0.0061344506727292,True,0.0341553314447656,0.3928033295237859,-0.0358672704893452,-0.0106683056867913,0.0869527544131913,-0.0130472455868086,0.0,-0.0529058383824869,0.0214808163288548,0.0143866547113417,0.0385191836711451,0.0358672704893453,0.0241327295106546,0.0,-0.3425038891288038,-0.3425038891288038,-0.3299503444575329,1117.4913549882738
2025-01-31,2025-01-30,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,5,{},{},,False,5.0,2,-0.0008355727501882,1.0,-0.0008355727501882,1143.370194513917,63,0.0237532017118076,0.0320700090104517,0.0086460137794443,True,0.0950128068472307,1.1026613025521506,-0.0358672704893452,-0.0105315786231416,0.0861668099055621,-0.0138331900944378,0.0,-0.0529058383824867,0.0214808163288548,0.0143866547113416,0.0385191836711451,0.0358672704893453,0.0241327295106546,0.0,-0.9826151003624404,-0.9826151003624404,-0.9700615556911696,1116.492888986818
2025-02-03,2025-01-31,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,6,{},{},,False,5.0,2,0.0035831074406432,1.0,0.0035831074406432,1147.4743612094037,63,0.0222565923590242,0.027752170118899,0.0104384405030047,True,0.089026369436097,1.032803566989252,-0.0358672704893452,-0.0105315786231416,0.0861987431894912,-0.0138012568105087,0.0,-0.0529058383824868,0.0214808163288549,0.0143866547113417,0.038519183671145,0.0358672704893453,0.0241327295106546,0.0,-0.91962580447256,-0.91962580447256,-0.907072259801289,1118.4278396005784
2025-02-04,2025-02-03,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,7,{},{},,False,5.0,2,0.0009134354837831,1.0,0.0009134354837831,1148.522983859321,63,0.0218879935525724,0.0237705293210177,0.0128064158942721,True,0.0875519742102898,1.0163994946551227,-0.0358672704893452,-0.0105315786231416,0.0861393326843372,-0.0138606673156627,0.0,-0.0529058383824867,0.0214808163288548,0.0143866547113416,0.0385191836711451,0.0358672704893452,0.0241327295106547,0.0,-0.9047130706722843,-0.9047130706722843,-0.8921595260010134,1120.4971967008946
2025-02-05,2025-02-04,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,8,{},{},,False,5.0,2,0.0049324500482019,1.0,0.0049324500482019,1154.2020103498842,63,0.0287058203651202,0.0243979531532374,0.011967603922594,True,0.114823281460481,1.347655337177576,-0.0358672704893453,-0.0105315786231416,0.0852022607656925,-0.0147977392343075,0.0,-0.0542034736235256,0.020843235051017,0.0150467086745427,0.0391567649489829,0.0358672704893452,0.0241327295106547,0.0,-1.2014251663969628,-1.2014251663969628,-1.1888716217256918,1123.3729180203925
2025-02-06,2025-02-05,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,9,{},{},,False,5.0,2,-0.0010375265202083,1.0,-0.0010375265202083,1153.0051161665644,63,0.0405916174242639,0.0342633146745146,0.0214044026478383,True,0.1623664696970558,1.9257618527367193,-0.0358672704893453,-0.0105315786231416,0.0843128497255853,-0.0156871502744146,0.0,-0.0544684457263926,0.020716077734456,0.0151845234608487,0.0392839222655439,0.0358672704893453,0.0241327295106546,0.0,-1.7191564962450574,-1.7191564962450574,-1.7066029515737864,1122.438050038477
2025-02-07,2025-02-06,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,10,{},{},,False,5.0,2,-0.0015300383326594,1.0,-0.0015300383326594,1151.2423230554875,63,0.0306910978489206,0.0355207257121739,0.0206063162621799,True,0.1227643913956824,1.4844551182237464,-0.0358672704893452,-0.0105315786231416,0.0826999684184312,-0.0173000315815687,0.0,-0.0544684457263927,0.0207160777344559,0.0151845234608487,0.039283922265544,0.0358672704893453,0.0241327295106546,0.0,-1.318080766766897,-1.318080766766897,-1.3055272220956262,1121.0321786890506
2025-02-10,2025-02-07,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,risk_on,False,False,11,"{""10"": 8, ""20"": 3, ""60"": 1}","{""10"": false, ""20"": false, ""60"": false}",False,False,3.0,1,0.0085116429241738,1.0,0.0085116429241738,1161.0831078395402,63,0.0243138004252247,0.0315187563129694,0.0171310599090815,True,0.0972552017008988,1.1814853380947985,-0.0358672704893451,-0.0105315786231416,0.0823160462217224,-0.0176839537782775,0.0,-0.0544684457263924,0.0207160777344561,0.0151845234608485,0.0392839222655438,0.0358672704893452,0.0241327295106547,0.0,-1.0457021659104186,-1.0457021659104186,-1.033148621239148,1129.582108768542
